registro;eda_mean;eda_std;percentile_20;percentile_80;quartile_deviation;slope;intercept;hr_mean;hr_std;quartile_deviation;slope;intercept;class
130;0.8346411275864403;0.0016011987338261655;0.8339494181634384;0.8357940726255294;0.0018446544620910332;-1.747844097094e-05;0.8349994356263445;82.053;0.9913408428319016;1.5550000000000068;0.32563636363636345;80.262;2
131;0.4369056396422525;0.02972403578710606;0.43169627803528904;0.45032663066362194;0.01646650091987728;-0.0009473032441587404;0.4563253561475067;88.414;0.4679553634933812;0.597500000000025;-0.15284848484848496;89.25466666666668;2
132;0.8544288267220015;0.04502846064127634;0.8339494181634384;0.8435427733753433;0.002305818077613764;0.0024691219770532633;0.8038118261924095;83.011;1.041904772786628;1.522500000000008;0.3434545454545454;81.12200000000001;4
133;0.3612105557875389;0.08718452912797142;0.28071271701851463;0.43628400182403;0.1328526436205249;-0.002996812495635594;0.4226452119480686;87.135;0.2430020576044604;0.4449999999999932;0.07848484848484955;86.70333333333335;4
134;0.8903141600630149;0.025520829759149304;0.8741700854934703;0.9136543310499554;0.02998211505978199;-0.0017010241427835003;0.9251851549900768;86.588;0.8822043099217141;1.3274999999999864;0.29103030303030364;84.98733333333334;4
135;0.4208725260282445;0.0409036031122805;0.3834142120592146;0.4566653097094656;0.057512035715346466;0.0011866932738297945;0.3965453139147337;86.656;0.14561745927066724;0.1250000000000142;-0.037575757575757686;86.86266666666667;2
136;0.8807663452081465;0.049884140597311916;0.8243543349379858;0.9269375711905581;0.09317377048236064;0.0037064755878492834;0.804783595657236;83.373;0.1637783054416334;0.21750000000000114;0.037030303030302684;83.16933333333334;2
137;0.47805914316888526;0.03159936342392811;0.4514063288949767;0.5071853941320046;0.04699530801472501;0.002202796039492224;0.4329018243592947;85.326;0.6560691020515041;1.0200000000000244;-0.21066666666666697;86.48466666666666;2
138;0.9334415981821298;0.0240430032433256;0.9143919048325337;0.9579346782078773;0.037361452913790894;-0.0007755625231869177;0.9493406299074616;84.231;0.2975249756089551;0.457499999999996;0.09521212121212022;83.70733333333334;2
139;0.39231219501222137;0.05071040622906587;0.37666128251674214;0.42120404326655125;0.027623833992302005;-0.0028882834476218135;0.45152200568846856;76.971;0.531548053644573;0.894999999999996;-0.165636363636364;77.882;4
140;0.8600557788373061;0.03329310315682277;0.8302586692279668;0.8911437865672868;0.05627348118409248;0.001309508037649957;0.833210864065482;91.949;0.5734195671582881;0.8999999999999915;0.1707272727272725;91.00999999999999;4
141;0.319927811915249;0.039828763334010586;0.280527780641171;0.35627988727354687;0.06972377694768483;-0.0005903626749014206;0.3320302467507281;83.538;1.8041421476393942;2.719999999999999;0.5956363636363634;80.262;2
142;0.7957108183728161;0.05393202635235183;0.7468641594150098;0.8490784647751638;0.09317269047389343;-0.004052632553127023;0.87878978571192;93.009;0.1541608106995955;0.28000000000000114;0.012909090909091486;92.93799999999999;2
143;0.3160315575539129;0.04117222541429534;0.27177331010781697;0.355328867022271;0.07375877727090868;-0.0020327107066624205;0.3577021270404925;85.922;1.8028360374082217;2.740000000000009;0.5951515151515153;82.64866666666666;2
144;0.7567808691620143;0.015599064301762564;0.7468641594150098;0.7660517338455934;0.015221279334829974;-0.00035568630077571854;0.7640724383279165;92.713;0.4909865352306299;0.8375000000000057;-0.15327272727272748;93.556;2
145;0.30918809261320257;0.04129708123189298;0.26617856974381465;0.34505170705798294;0.06224076584800797;0.0005539875511488281;0.2978313478146516;87.574;1.5960520737814994;2.382499999999993;0.5250909090909093;84.68599999999999;2
146;0.75433616199551;0.009605596299104985;0.7472333783096858;0.7619934940289932;0.00968587593726744;0.0005064200904085556;0.7439545501421346;92.28399999999999;0.5499131244518958;0.8449999999999989;-0.17890909090909157;93.268;2
147;0.310539342440671;0.03219496777572846;0.2794939015547934;0.34422460378888076;0.058814103124088246;-0.0009827742642676209;0.33068621485815725;97.458;1.3303449844975472;1.897500000000008;0.43890909090909114;95.044;4
148;0.6612549842390765;0.034803689838510385;0.6383771648769726;0.6907754316793844;0.04612500162001265;0.0012468617378725729;0.6356943186126888;88.03399999999999;0.5811712312219197;0.8924999999999983;-0.19018181818181876;89.08000000000001;2
149;0.310108777882413;0.02779991852343798;0.2819556869028005;0.3386857287122243;0.04769466147994522;-0.0003756770877874388;0.3178101581820555;98.364;1.325369550142317;1.8674999999999926;0.4373333333333338;95.95866666666666;2
150;0.6664671411023863;0.03531088172202069;0.6365319344103657;0.7036908929366007;0.05535007394457969;-5.150809613118514e-07;0.6664777002620932;87.642;0.6597272163553665;1.0324999999999847;-0.21745454545454562;88.83800000000001;2
151;0.29623609264465134;0.03096104563415726;0.27423500809806434;0.3191602647988413;0.03804397676982452;0.0012598527137681495;0.27040911201240425;102.242;1.1132215512745984;1.740000000000009;-0.3673939393939395;104.26266666666668;2
152;0.3576107116679794;0.07367172648796311;0.2867154638492365;0.4081182076467479;0.05212192863592058;-0.004319531215969012;0.44616110159534417;79.794;0.7535132528510842;0.9949999999999903;-0.236121212121212;81.09266666666666;1
153;0.3041176025449063;0.024073951339447747;0.2935366614310249;0.3191602647988413;0.017203745813379356;-0.0011453629327625153;0.32759754266653784;100.839;1.006870288457146;1.4424999999999955;-0.3323030303030301;102.66666666666666;2
154;0.26726440335292223;0.11972292233482368;0.16160872301238832;0.3819183542398972;0.19780103076008115;-0.007907637065292981;0.4293709631914283;79.094;0.3082639561587878;0.3824999999999932;-0.09006060606060631;79.58933333333333;2
155;0.22577125982119614;0.05220008151482798;0.1925155802564475;0.2846971044396961;0.054087720731219396;-0.001832689996153537;0.26334140474234363;98.705;0.8376587743360797;1.2575000000000074;-0.2761818181818184;100.224;4
156;0.17147917239671154;0.03859883233277414;0.15275207757628817;0.16640540061834083;0.012915461257216265;-0.0018349792342672157;0.20909624669918947;79.857;0.8911172762324822;1.4074999999999989;0.2924242424242421;78.24866666666667;2
157;0.21960483935781566;0.05863990098633175;0.16619730798327623;0.2883895422278675;0.10403752277853578;-0.0018738200535765638;0.25801815045613524;94.92699999999999;0.7042734633017994;1.0775000000000006;-0.23096969696969688;96.19733333333332;4
158;0.2646065025149797;0.08859603870697365;0.20625800106272826;0.3081027995259483;0.07149476051892248;0.0009444957050339451;0.24524434056178376;81.687;0.6921632755354771;0.9924999999999926;-0.2194545454545456;82.894;2
159;0.19630415525919923;0.04410869610106964;0.16110618510410427;0.2408537735931469;0.06827232776980882;0.0005549524200634951;0.18492763064789758;93.943;0.8132793697944958;1.210000000000008;-0.2685454545454543;95.42;4
160;0.2549662749355954;0.09145630510258207;0.2003539547750053;0.3081027995259483;0.08625451623540722;-0.0035543470405648516;0.32783038926717495;81.096;0.23205363364724102;0.22749999999999204;-0.07078787878787797;81.48533333333333;2
161;0.19897561561013283;0.04355630369601699;0.1600432595626172;0.2408537735931469;0.06680373463158615;-0.0010101153787199645;0.2196829808738921;93.424;0.7813122864059467;1.1850000000000023;-0.25781818181818167;94.84200000000001;1
162;0.22401607628603804;0.04832712474241003;0.2003539547750053;0.2346708638195723;0.03136488590070538;-0.00016287635387369129;0.22735504154044872;80.982;0.10726913193769261;0.1075000000000017;-0.030545454545453463;81.14999999999999;2
163;0.25775161437139976;0.040142110390561404;0.22186866110255982;0.3023762184223538;0.07398978394678865;-0.002075363337722276;0.3002965627947064;89.619;0.10867382389517978;0.18999999999999773;0.030606060606061535;89.45066666666666;2
164;0.19186660023414578;0.07202692781358637;0.13946768542665372;0.25496638293644225;0.09824729025875559;-0.0029845722620859346;0.25305033160690743;82.029;0.7402469557894579;1.204999999999984;0.24357575757575844;80.68933333333332;2
165;0.22539638037490456;0.05185979613403036;0.1992619579669403;0.26270994253606567;0.05331842645961704;0.003185642132161723;0.16009071666558924;89.146;0.4183618848158462;0.6350000000000051;-0.13806060606060633;89.90533333333332;4
166;0.19246611293432533;0.03912762735207531;0.16751219329559539;0.22101725277526169;0.048892343315971615;0.0009109053478769144;0.1737925533028486;83.587;0.1493727626517711;0.19250000000000966;0.03145454545454553;83.41400000000002;2
167;0.28434581704839096;0.04753311635635591;0.24021916314760494;0.3183211498377766;0.06356964116926617;0.0022697651250102487;0.23781563198568087;86.705;0.5762763611709611;0.7950000000000017;-0.1899999999999999;87.75000000000001;2
168;0.3533058339177379;0.1690365292550696;0.22950525532120172;0.4922353151248707;0.2223247830262989;-0.0022694124038255157;0.39982878819616097;81.906;0.4117226682556533;0.6025000000000063;-0.13466666666666632;82.64666666666666;2
169;0.20748413583083347;0.04591138629649234;0.15705885641703898;0.2571901988087897;0.09047692313740141;0.001580531658801228;0.17508323682540824;85.08500000000001;0.1062753237795332;0.125;-0.025272727272727027;85.224;1
170;0.5630846265834724;0.14691221311534036;0.3929741849176097;0.6523841546917728;0.21448392155394502;0.006581500949811723;0.42816385711233207;81.931;0.06740425308045025;0.11499999999999488;0.011333333333333879;81.86866666666667;2
171;0.26710410336868995;0.013782275953015736;0.26231827402032637;0.27887850981639145;0.01559505266799327;0.0006633259901132589;0.2535059205713681;84.603;0.31993228450199884;0.4350000000000023;-0.10478787878787944;85.17933333333333;4
172;0.550538492221779;0.059035927361615524;0.517696730742369;0.6158525082836649;0.08994454516523409;-0.004193352050364128;0.6365022092542436;81.33500000000001;0.4951599068314528;0.852499999999992;-0.1613939393939392;82.22266666666665;2
173;0.1937542095520469;0.0702275170324314;0.11679627646284937;0.2476042571183471;0.09520336012887018;-0.005145156050575285;0.29922990858884024;83.776;0.4335179094083402;0.6624999999999943;0.1393939393939394;83.00933333333333;1
174;0.5857783765024718;0.06771082692656838;0.5324568464616762;0.6232325661433186;0.08441058177896121;0.0021416742166170412;0.5418740550618224;79.109;0.6823562119597083;0.9825000000000159;-0.22442424242424303;80.34333333333333;2
175;0.5505650427080642;0.006547086889937097;0.545602965207964;0.5542256182332854;0.005693773431640126;-0.00020664587663159797;0.5548012831790119;79.50200000000001;0.22404364654137182;0.29749999999999943;0.07199999999999972;79.106;4
176;0.7047008716831176;0.02993841970121151;0.6707047025529271;0.7332646504885962;0.054259759596895885;-0.0022135458800174174;0.7500785622234746;80.335;0.0527573059711478;0.08749999999999147;0.011090909090908737;80.27400000000002;4
177;0.665511567315151;0.005418139245894096;0.6600649944721197;0.6699662142137396;0.006602531228014019;-0.00033439304056405835;0.6723666246467143;83.288;0.9660434772824669;1.417500000000004;-0.31903030303030305;85.04266666666666;1
178;0.46285540038373435;0.07756455909339828;0.4198003590919686;0.5470234552980038;0.035791542475930915;0.005205516552097959;0.35614231106572625;84.752;0.23948092014002254;0.3200000000000216;0.07454545454545522;84.34199999999998;4
179;0.6531066480628716;0.009213169481081227;0.6448823326397997;0.6567070888347646;0.007201049175155072;0.00015866324778349123;0.6498540514833101;76.6;0.6960523607379625;1.0100000000000193;-0.22981818181818225;77.86399999999999;4
180;0.5787131506856376;0.011023317811023697;0.5775591251259558;0.5841590792535687;0.0032986885136058186;-0.0004371400511771523;0.5876745217347692;69.194;0.12420413304986017;0.15749999999999886;-0.03903030303030397;69.40866666666668;4
181;0.4607981635119627;0.004688437417156736;0.4564056380106534;0.46616666465548073;0.007524323177690806;0.0003780275817095178;0.45304859808691755;76.95;1.0299838186431212;1.6400000000000006;-0.33066666666666644;78.76866666666666;4
182;0.5827587045053395;0.01698020652563908;0.5662849536055535;0.5981712798161971;0.028235433327088222;0.0013301194644994557;0.5554912554831006;71.094;0.6651182016921671;0.9249999999999972;-0.21878787878787875;72.29733333333334;4
183;0.5123764602495149;0.012939335196800359;0.5009903796842021;0.5247517608038491;0.023101127996845605;0.0007646960395415979;0.49670019143891214;70.855;0.6501153743759628;0.917500000000004;-0.2070909090909086;71.994;4
184;0.48554716749855675;0.004792532852819146;0.48162209984331805;0.4907328994675862;0.007727717593918715;0.00039504433632042176;0.4774487586039881;78.44800000000001;0.9030540773766907;1.414999999999992;0.29672727272727273;76.81599999999999;4
185;0.6047670367704338;0.022744919512432387;0.5937749203750999;0.6244483843294253;0.02937241773737098;-5.223991750782734e-05;0.6058379550793442;69.124;0.7089303366496751;0.9375;0.21757575757575753;67.92733333333332;2
186;0.5461224947362724;0.010436061414302653;0.5379542461594762;0.5551156731515103;0.014025224658727353;0.00012971083013969085;0.5434634227184088;67.27;0.17236911298463814;0.2150000000000034;0.0013333333333334987;67.26266666666668;4
187;0.5290055203880277;0.011088874269920739;0.5174138010970915;0.5401901650463917;0.019319135206954163;0.0008923415436245522;0.5107125187437244;82.838;0.26540535036053836;0.2424999999999926;0.07903030303030265;82.40333333333334;4
188;0.6404796919527083;0.010016914490934751;0.6296213305986412;0.6501378718704702;0.01661271237415307;-0.0005519526168411083;0.651794720597951;79.673;2.24919763471332;3.3175000000000097;0.7426060606060602;75.58866666666668;4
189;0.5306935879164916;0.004241253468169786;0.5280530264178562;0.5320140297345843;0.0033012656140070096;-1.053347482017407e-05;0.5309095241503051;67.342;0.045655716448705246;0.07000000000000739;-0.002545454545454556;67.356;4
190;0.5604044579737281;0.01876995786214329;0.5564593049214146;0.5675219288078261;0.008133871315004537;-0.0013714136165048911;0.5885184371120783;93.27;0.93453494078903;1.4300000000000068;0.30848484848484853;91.57333333333332;2
191;0.5776377584727796;0.03407112886774748;0.5435955942532023;0.6093576168735764;0.06070873556644618;-0.002138930458586404;0.6214858328738009;98.668;0.05116422361160065;0.060000000000016485;0.008121212121212572;98.62333333333332;4
192;0.556518131189873;0.03465195703859823;0.5339932428427479;0.568317643087057;0.027227710014354423;-0.0010046436689933767;0.5771133264042373;70.181;0.3773136037244822;0.5224999999999937;0.12442424242424245;69.49666666666668;4
193;0.46866820956388816;0.007575843626417035;0.46209941144229355;0.4775548466301309;0.013422126136928725;0.0006264127273430152;0.45582674865335643;101.472;1.4419184751187897;2.1300000000000097;0.4758787878787887;98.85466666666666;2
194;0.5907934633626852;0.021655174729700792;0.5797772277715875;0.6054985849940343;0.02229768372891061;-0.0006997351994183351;0.6051380349507611;94.72200000000001;1.667318539185335;2.5575000000000045;-0.5486060606060614;97.73933333333335;4
195;0.42937359709096906;0.015762374383402552;0.41914218636043843;0.4330044094187865;0.01072653614512159;-0.00036098963537118994;0.4367738846160784;72.149;0.042804464979980965;0.04250000000001819;6.060606060540261e-05;72.14866666666668;4
196;0.48337124418952493;0.004491629159472704;0.47999557962486517;0.48568935305650524;0.004270647629415092;-4.9753945522441704e-05;0.48439120007273495;106.343;1.102512786521974;1.7750000000000057;0.36309090909090963;104.346;4
197;0.5820828296175047;0.01990992579958199;0.5647183694398153;0.6000409809393273;0.03145686450455065;0.0001693987410053542;0.5786101554268948;87.022;1.5235470309627972;2.2724999999999937;-0.5003636363636361;89.774;2
198;0.4791258088873884;0.01892028069277458;0.468648285068538;0.4864694497632933;0.01650117386923272;-0.00039474046396578065;0.4872179883986869;76.34;1.9634606636695786;2.924999999999997;0.6472727272727277;72.78;4
199;0.3668249258348698;0.0730857467706689;0.30087499293438613;0.4513624726663945;0.13625218875255868;-0.005848483701572435;0.4867188417171047;108.536;0.3634770358022035;0.5174999999999983;0.1184242424242428;107.88466666666665;2
200;0.5598672458166113;0.012827018796924883;0.548497372131778;0.5701254079851694;0.020844763491860152;-0.0008656975251145956;0.5776140450814605;83.403;1.0183434260274542;1.5149999999999864;-0.336060606060606;85.25133333333332;2
201;0.4915018825718431;0.011967128815160098;0.48184819332376366;0.5016506328070035;0.016501173869232777;0.0002814188803084779;0.48573279552551935;83.179;2.5628085722070173;3.8474999999999966;0.8463636363636359;78.524;4
202;0.32853196547280555;0.036832205321926985;0.30087499293438613;0.3443126729487651;0.03477472917263402;-0.0011887329465134898;0.35290099087633203;108.814;0.22401388845833306;0.292500000000004;0.07018181818181818;108.42800000000001;2
203;0.5484846765207616;0.018703626282287607;0.5363188940273929;0.5685589027047814;0.02204510269886495;-0.0011405965600992311;0.5718669060027959;82.46600000000001;0.8944172528648033;1.352499999999992;-0.29454545454545444;84.08600000000001;2
204;0.4895217674785392;0.014460993656952222;0.48316921498944676;0.5016506328070035;0.011551208273523073;-0.0010944374864076682;0.5119577359498964;85.741;2.6186699338065154;3.902499999999989;0.8649090909090908;80.984;4
205;0.3289590143579628;0.010931247761668497;0.3195841036704992;0.3368294097211417;0.014438939440225507;-0.0005539291229843254;0.34031456137914146;106.761;1.1858278870804906;1.6825000000000045;-0.3902424242424246;108.90733333333334;2
206;0.5646615719878122;0.012088185536352969;0.5561278337096822;0.5753303817064873;0.016739126147535366;0.0004077019852079233;0.5563036812910498;78.833;0.9502286274599641;1.4300000000000068;-0.31363636363636416;80.558;2
207;0.41113893663683243;0.021110994460317913;0.3960410583635927;0.4297036592248597;0.020625178786340348;0.0004690373498677644;0.40152367096454333;96.767;1.9705839518049233;2.859999999999985;0.6499999999999998;93.192;4
208;0.32800318762396585;0.010977955054029457;0.31877052600558775;0.3368294097211417;0.01586222402029308;-0.00030904811198721136;0.3343386739197037;105.497;1.390236190964207;2.0874999999999915;-0.4580000000000001;108.016;2
209;0.5534685000936763;0.028317774617662807;0.5353081754804611;0.5746735033970003;0.01951850354491047;-0.0018671870781060615;0.5917458351948506;77.828;1.0484358720388072;1.5500000000000114;-0.34569696969696917;79.72933333333333;2
210;0.41130393549002275;0.02685023087725708;0.3960410583635927;0.43630361335247253;0.03382766414196725;0.0004907007072651393;0.40124457099108735;98.678;1.8548842431687096;2.714999999999989;0.6126060606060607;95.30866666666667;4
211;0.2295764219984796;0.04369428487620151;0.19154793788864855;0.2589011176054778;0.06141479314105125;-0.0022814663071434264;0.2763464812949199;98.365;1.406455355376298;2.0;-0.4622424242424245;100.90733333333334;4
212;0.5681167651090097;0.024983038492572676;0.5454652953763325;0.585386410026328;0.026024474179838886;0.0007727388547663903;0.5522756185862987;73.55;0.5766184950978324;0.8900000000000006;-0.1861818181818182;74.57399999999998;2
213;0.38135332561921276;0.023324413461647608;0.3722771001435444;0.39340004587238714;0.01650117386923272;0.0007628620917325998;0.36571465273869447;104.712;0.6367068050174681;0.9474999999999909;0.20860606060605977;103.56466666666668;4
214;0.18327067430409266;0.041825406003411;0.1763550577411503;0.2054760572540198;0.021962627506546317;0.0018421527422325756;0.14550654308832486;93.345;1.1128866369341806;1.6550000000000011;-0.3666060606060612;95.36133333333333;4
215;0.6062944691508978;0.01837155413652052;0.5937749203750999;0.6271266997327758;0.025392996953053415;-0.00026039151221014486;0.6116324951512058;73.31;0.12970050972229366;0.19499999999999318;0.0392727272727279;73.094;2
216;0.4211226235912925;0.04163731355430802;0.3960410583635927;0.47260722670494515;0.07343189883334666;7.614509721226448e-05;0.41956164909844107;106.086;0.14112248423109755;0.15749999999999886;0.0042424242424246045;106.06266666666664;4
217;0.16222122580305076;0.05442558121428426;0.11339430825892477;0.2154001804986514;0.09151240340749954;-0.0021704344811538274;0.2067151326667042;87.012;1.3785725306353047;2.075000000000003;-0.455272727272728;89.516;4
218;0.5574037598729946;0.028653729692472117;0.5321245599676571;0.5862960764399041;0.049901393312494546;0.00046223864302101704;0.5479278676910637;73.278;0.1402220461347725;0.19250000000000966;0.04593939393939393;73.02533333333334;4
219;0.34521471111993046;0.07417062833912455;0.3003301265614007;0.3650179237332908;0.04620418881899219;-0.004719539215995484;0.44196526504783795;102.406;1.293317869323358;1.8974999999999937;-0.4267878787878787;104.75333333333333;4
220;0.16307532357336527;0.038650998009516546;0.11599724869754544;0.18969519100021787;0.061008163086437917;0.0026755943195548504;0.10822564002249085;84.75999999999999;1.3392203370286417;1.9950000000000045;-0.44230303030303;87.19266666666667;4
221;0.568653673592143;0.016865236763757882;0.5533990316823287;0.5853358839596501;0.028108970250362297;0.000679898142436861;0.5547157616721874;73.539;0.1862167196217011;0.2524999999999977;0.06090909090909141;73.20400000000001;2
222;0.3415842209296632;0.061865456876502536;0.3003301265614007;0.37161633160066276;0.06188004628472327;0.003375856956596539;0.27237915331943413;100.095;1.5121232313097586;2.2324999999999875;-0.499090909090909;102.84;4
223;0.2216841311708215;0.018959166244544478;0.210682319198083;0.23199424335054283;0.017692138654973877;-0.00010599687038327077;0.22385706701367858;81.241;0.1926683967627047;0.1700000000000017;0.05630303030303026;80.93133333333333;4
224;0.532415168666739;0.02144018857116144;0.5127199865894905;0.5514787256071706;0.03644705313914398;0.0009881426290788819;0.5121582447706219;74.506;0.6327927517494706;0.6624999999999943;0.17600000000000005;73.538;4
225;0.3465347663729631;0.07712119037479148;0.27392773295054795;0.43696335105519374;0.1493403911522989;-0.0031647182151762696;0.4114114897840766;92.983;1.2675965884740725;1.8875000000000028;-0.4179999999999995;95.282;4
226;0.21009247539102224;0.02804154406077686;0.179608733289426;0.23199424335054283;0.049416586695560094;-0.0017907254033660536;0.24680234616002633;81.646;0.5694090503905488;0.6800000000000068;0.17151515151515168;80.70266666666666;4
227;0.5375063601313441;0.02245844769455215;0.5127199865894905;0.5531462830209145;0.030825190064390107;0.0011554328520001125;0.5138199866653418;75.264;1.125987961253979;1.8850000000000051;0.36606060606060653;73.25066666666666;2
228;0.30552833135326113;0.07730893838565686;0.24554509539137132;0.36039718271384136;0.08663373991387335;-0.005557622178408079;0.41945958601062683;91.655;1.4153071908403658;2.230000000000004;-0.4661212121212125;94.21866666666666;4
229;0.18221170548361515;0.014586272352992312;0.16805783578179362;0.19782969742659234;0.02623406902517389;-0.0009787268779349815;0.20227560648128226;85.086;0.9431766654356043;1.4424999999999955;0.3113939393939401;83.37333333333335;2
230;0.47996522142131676;0.019233878485365362;0.46339972192914114;0.49654931813475583;0.02464713596876139;9.261376894573497e-05;0.47806663915792924;79.212;0.43842647933008877;0.5974999999999966;0.13806060606060583;78.45266666666667;1
231;0.21575929109122158;0.023618656527444982;0.1940602989951885;0.23762411959807533;0.035477652673870486;-0.0008275608500425946;0.23272428851709479;90.491;0.7324608446114292;1.230000000000004;0.23751515151515132;89.18466666666667;4
232;0.18550612342627348;0.015584895982331141;0.16805783578179362;0.2010833729748681;0.027860589243626777;0.0013068494815401776;0.1587157090546998;87.172;0.8933557211125053;1.2399999999999949;0.29418181818181816;85.554;4
233;0.49656757023261316;0.022722082849806556;0.48357461075010105;0.515663041227456;0.025140120102945307;0.0009548401166563365;0.47699334784115827;80.452;0.8894917400153591;1.28749999999998;0.28230303030302967;78.89933333333335;1
234;0.2058583934871518;0.028749186077680434;0.18481933237636994;0.23102416547046256;0.03135364775676294;-0.00010680751514775363;0.2080479475476808;91.662;0.297650055527552;0.43499999999998806;0.017333333333333416;91.56666666666668;4
235;0.19069172837302892;0.02064860422846496;0.1706606491981402;0.21003145706615395;0.03518151800508984;-0.0014447434203746009;0.22030896849070822;92.72;1.1371797473476974;1.6899999999999977;0.3743030303030296;90.66133333333333;2
236;0.4537347726622819;0.024053848163970656;0.43996450159249795;0.47442805163046153;0.026719503416721746;0.0010783071041086262;0.4316294770280551;89.0;1.506423284177166;2.187500000000014;0.4969696969696979;86.26666666666667;2
237;0.22293761097638598;0.05196261377699072;0.1676579053843358;0.27392773295054795;0.0998349367192996;-0.0002161075167061017;0.22736781506886103;88.734;0.988963542750128;1.5574999999999903;-0.3260606060606053;90.52733333333332;4
238;0.18601445068900063;0.020607866060254745;0.16447872916755324;0.20905516386826017;0.0392486124404344;-0.0014319204860678662;0.21536882065339188;93.1;1.2056625656551752;1.795000000000016;0.397333333333333;90.91466666666666;2
239;0.45691835366274536;0.02550688600964947;0.43996450159249795;0.48311971837930046;0.028298590910435517;0.0014311370947646719;0.42758004322006965;89.495;1.4534652080841548;2.1350000000000193;0.4796969696969702;86.85666666666667;2
240;0.21889459143938783;0.04532192382715255;0.1676579053843358;0.266006757157252;0.08993371697767966;0.0016603728443455677;0.18485694813030368;88.431;0.9881121168954226;1.5999999999999943;-0.3257575757575754;90.22266666666667;2
241;0.17403648841842667;0.025201586048331906;0.1584588895585786;0.18741780864983584;0.025826645081348187;-0.0015371449156526872;0.20554795918930677;93.917;1.298324133471901;1.9450000000000074;0.42842424242424326;91.56066666666666;4
242;0.45717733426680995;0.025620697796025542;0.4371346474317888;0.48311971837930046;0.032278011694753084;0.0007447456372044631;0.4419100487041185;90.44200000000001;1.3871858002605306;2.030000000000001;0.4580606060606066;87.92266666666667;1
243;0.22541265820175083;0.04855751576925176;0.1676579053843358;0.27392773295054795;0.0998349367192996;0.0026297162816982327;0.17150347442693706;87.818;0.9405412153530426;1.384999999999991;-0.30945454545454565;89.51999999999998;4
244;0.21999621156067828;0.006748032767897281;0.2137732792133765;0.2238602450132644;0.0075243231776908615;-0.0001445278141251273;0.22295903175024342;96.577;0.566216487848164;1.0424999999999898;-0.18151515151515127;97.57533333333333;4
245;0.4174963071795529;0.020885941056155464;0.39539435772534093;0.4324351315906245;0.028361551280407793;0.00042196931837192996;0.40884593615292836;97.016;1.0694048188907068;1.6950000000000074;0.34957575757575743;95.09333333333332;1
246;0.21658428535717317;0.01885821024335936;0.21056147286442123;0.22772289985645552;0.014025224658727548;-0.0006281708821026424;0.22946178844027734;82.796;0.9711184845893478;1.5024999999999977;-0.3189090909090909;84.55;4
247;0.23896519399159247;0.04623338862926358;0.21528801983071746;0.2453851855192068;0.023840334271816227;0.0016268262158258984;0.2056152565671615;95.83;0.3767993866472925;0.22749999999999204;-0.11733333333333264;96.47533333333334;4
248;0.4091457061717925;0.026987736186603998;0.3828621577115359;0.43334467967617557;0.04611129736818753;-0.0009821955173029862;0.4292807142765037;97.95400000000001;0.31351767626935134;0.2749999999999915;0.04157575757575809;97.72533333333334;1
249;0.20057772148245118;0.02522874487124493;0.17755706344563477;0.2250818873652498;0.04290614458048664;-0.0008994024796898727;0.21901547231609358;81.479;0.6358275447530308;0.8375000000000057;-0.20915151515151545;82.62933333333334;2
250;0.2507259322958578;0.013159729404725214;0.24002903729183436;0.26296849784093895;0.018709110736113033;0.0011176091716020645;0.2278149442780155;90.024;1.99433753969137;3.0449999999999875;-0.6583030303030308;93.64466666666667;2
251;0.3467859347420942;0.023055436702383376;0.32064488773628624;0.36755201009732485;0.034914014968495166;0.00039911561826513436;0.3386040645676589;99.854;0.9548728827557227;1.482500000000016;0.31393939393939435;98.12733333333333;1
252;0.210973808928622;0.02180740846319007;0.19801924063159565;0.22112294572884258;0.02062775588674165;0.00022382624668839602;0.20638537087150988;76.986;1.0909649143966298;1.7150000000000034;-0.36000000000000026;78.96600000000001;2
253;0.2776916654970033;0.004233621245192319;0.2740313757718985;0.2807014424014323;0.005897644181395434;0.00019504633602755332;0.27369321560843846;84.179;2.001873844399014;2.947500000000005;-0.660909090909091;87.81400000000001;4
254;0.3203417313362192;0.028686641535960837;0.29376139153757397;0.35066155226647466;0.05179621941960105;-0.0020719016654891535;0.3628157154787469;101.603;0.17172652678022726;0.22750000000000625;0.001878787878788237;101.59266666666666;2
255;0.22219495506825446;0.04450129264939508;0.1940602989951885;0.26798751652565633;0.05528009215711033;-0.0013470569071007382;0.24980962166381956;73.888;0.9053765330881199;1.3325000000000102;-0.29793939393939345;75.52666666666667;4
256;0.27061474652387674;0.00827260460658943;0.2634562633730639;0.27777307089684716;0.013218731720700816;-0.00042671577937213365;0.2793624200010055;79.972;1.5372110387899827;2.112499999999997;-0.5049696969696971;82.74933333333334;4
257;0.3126480875232958;0.022768258126782705;0.29376139153757397;0.3242832772918659;0.022171368562215965;0.0007073212542422853;0.29814800181132894;101.235;0.21019831905449052;0.3375000000000057;-0.06806060606060617;101.60933333333332;2
258;0.14546237046849103;0.057145837878279426;0.10429061445804866;0.1709581401581824;0.038778918287877495;-0.00309259252427463;0.20886051721612095;72.956;0.324968374529649;0.4700000000000131;0.06412121212121143;72.60333333333332;4
259;0.28147418240525574;0.024390765864803723;0.26361885188377215;0.29452972225944685;0.029284350157221806;0.0012531295455333324;0.2557850267218224;77.55799999999999;1.4312449902872049;2.134999999999991;-0.4726060606060605;80.15733333333334;2
